Algorithm,Instance,MetricName,ExecutionId,MetricValue,Evaluation,Time
AutoMOPSOW,DTLZ4,EP,6,0.2734581922102409,700,90.091
AutoMOPSOW,DTLZ4,EP,6,0.21847018546452018,800,104.489
AutoMOPSOW,DTLZ4,EP,6,0.1942245396041732,900,122.898
AutoMOPSOW,DTLZ4,EP,6,0.16611436978758526,1000,140.463
AutoMOPSOW,DTLZ4,EP,6,0.14399332668273257,1100,148.175
AutoMOPSOW,DTLZ4,EP,6,0.11902203282337437,1200,154.387
AutoMOPSOW,DTLZ4,EP,6,0.11699066778904416,1300,167.76
AutoMOPSOW,DTLZ4,EP,6,0.09179431265013155,1400,184.115
AutoMOPSOW,DTLZ4,EP,6,0.07919227588251701,1500,191.709
AutoMOPSOW,DTLZ4,EP,6,0.07919227588251701,1600,205.205
AutoMOPSOW,DTLZ4,EP,6,0.06033940329569509,1700,210.236
AutoMOPSOW,DTLZ4,EP,6,0.06033940329569509,1800,225.526
AutoMOPSOW,DTLZ4,EP,6,0.06033940329569509,1900,236.261
AutoMOPSOW,DTLZ4,EP,6,0.048623294324945304,2000,247.51
AutoMOPSOW,DTLZ4,EP,6,0.0442676337797443,2100,260.537
AutoMOPSOW,DTLZ4,EP,6,0.0442676337797443,2200,271.721
AutoMOPSOW,DTLZ4,EP,6,0.0442676337797443,2300,288.798
AutoMOPSOW,DTLZ4,EP,6,0.035463985342147404,2400,302.957
AutoMOPSOW,DTLZ4,EP,6,0.035463985342147404,2500,321.226
AutoMOPSOW,DTLZ4,EP,7,0.79470524670078,100,8.509
AutoMOPSOW,DTLZ4,EP,7,0.6767017341414953,200,26.024
AutoMOPSOW,DTLZ4,EP,7,0.5511520673282571,300,40.845
AutoMOPSOW,DTLZ4,EP,7,0.4331622838133629,400,57.6
AutoMOPSOW,DTLZ4,EP,7,0.3488249463566374,500,66.973
AutoMOPSOW,DTLZ4,EP,7,0.28972852194490767,600,77.907
AutoMOPSOW,DTLZ4,EP,7,0.2639408943008247,700,90.091
AutoMOPSOW,DTLZ4,EP,7,0.20700180908601312,800,104.489
AutoMOPSOW,DTLZ4,EP,7,0.18394723639983582,900,122.898
AutoMOPSOW,DTLZ4,EP,7,0.15611102843176908,1000,140.463
AutoMOPSOW,DTLZ4,EP,7,0.1375692338523327,1100,148.175
AutoMOPSOW,DTLZ4,EP,7,0.11214477891134376,1200,154.387
AutoMOPSOW,DTLZ4,EP,7,0.11214477891134376,1300,167.76
AutoMOPSOW,DTLZ4,EP,7,0.08755685662409339,1400,184.115
AutoMOPSOW,DTLZ4,EP,7,0.07580088469801204,1500,191.709
AutoMOPSOW,DTLZ4,EP,7,0.07545652262030383,1600,205.205
AutoMOPSOW,DTLZ4,EP,7,0.058655334762983194,1700,210.236
AutoMOPSOW,DTLZ4,EP,7,0.05810134467563597,1800,225.526
AutoMOPSOW,DTLZ4,EP,7,0.05810134467563597,1900,236.261
AutoMOPSOW,DTLZ4,EP,7,0.04505880002046373,2000,247.51
AutoMOPSOW,DTLZ4,EP,7,0.04245475130211078,2100,260.537
AutoMOPSOW,DTLZ4,EP,7,0.04242682174646088,2200,271.721
AutoMOPSOW,DTLZ4,EP,7,0.04234999418962485,2300,288.798
AutoMOPSOW,DTLZ4,EP,7,0.03433130962973426,2400,302.957
AutoMOPSOW,DTLZ4,EP,7,0.034181971724269546,2500,321.226
AutoMOPSOW,DTLZ4,EP,8,0.8150312931002027,100,8.509
AutoMOPSOW,DTLZ4,EP,8,0.7232440568970083,200,26.024
AutoMOPSOW,DTLZ4,EP,8,0.5672313098011803,300,40.845
AutoMOPSOW,DTLZ4,EP,8,0.4641891555079354,400,57.6
AutoMOPSOW,DTLZ4,EP,8,0.3731067565448711,500,66.973
AutoMOPSOW,DTLZ4,EP,8,0.30415883190777204,600,77.907
AutoMOPSOW,DTLZ4,EP,8,0.27258499552133786,700,90.091
AutoMOPSOW,DTLZ4,EP,8,0.2221865102117143,800,104.489
AutoMOPSOW,DTLZ4,EP,8,0.19430716412225515,900,122.898
AutoMOPSOW,DTLZ4,EP,8,0.16212825244834583,1000,140.463
AutoMOPSOW,DTLZ4,EP,8,0.14173681160555487,1100,148.175
AutoMOPSOW,DTLZ4,EP,8,0.11841801978781007,1200,154.387
AutoMOPSOW,DTLZ4,EP,8,0.11841801978781007,1300,167.76
AutoMOPSOW,DTLZ4,EP,8,0.09206816866029754,1400,184.115
AutoMOPSOW,DTLZ4,EP,8,0.08056130871966442,1500,191.709
AutoMOPSOW,DTLZ4,EP,8,0.07947009985133881,1600,205.205
AutoMOPSOW,DTLZ4,EP,8,0.060828014352329186,1700,210.236
AutoMOPSOW,DTLZ4,EP,8,0.060828014352329186,1800,225.526
AutoMOPSOW,DTLZ4,EP,8,0.060828014352329186,1900,236.261
AutoMOPSOW,DTLZ4,EP,8,0.04995569825696599,2000,247.51
AutoMOPSOW,DTLZ4,EP,8,0.0449139275173919,2100,260.537
AutoMOPSOW,DTLZ4,EP,8,0.0443060474684906,2200,271.721
AutoMOPSOW,DTLZ4,EP,8,0.0443060474684906,2300,288.798
AutoMOPSOW,DTLZ4,EP,8,0.035400787034136134,2400,302.957
AutoMOPSOW,DTLZ4,EP,8,0.035400787034136134,2500,321.226
AutoMOPSOW,DTLZ4,EP,9,0.8252301679933337,100,8.509
AutoMOPSOW,DTLZ4,EP,9,0.6879093262729555,200,26.024
AutoMOPSOW,DTLZ4,EP,9,0.5646927739481636,300,40.845
AutoMOPSOW,DTLZ4,EP,9,0.458466594973992,400,57.6
AutoMOPSOW,DTLZ4,EP,9,0.36713063330283124,500,66.973
AutoMOPSOW,DTLZ4,EP,9,0.30100510406499625,600,77.907
AutoMOPSOW,DTLZ4,EP,9,0.2679162388193064,700,90.091
AutoMOPSOW,DTLZ4,EP,9,0.22266231026109878,800,104.489
AutoMOPSOW,DTLZ4,EP,9,0.19293120474505673,900,122.898
AutoMOPSOW,DTLZ4,EP,9,0.16812598133425966,1000,140.463
AutoMOPSOW,DTLZ4,EP,9,0.14111611930960827,1100,148.175
AutoMOPSOW,DTLZ4,EP,9,0.1181999113647618,1200,154.387
AutoMOPSOW,DTLZ4,EP,9,0.11719045230356588,1300,167.76
AutoMOPSOW,DTLZ4,EP,9,0.091274343991347,1400,184.115
AutoMOPSOW,DTLZ4,EP,9,0.07697345333278752,1500,191.709
AutoMOPSOW,DTLZ4,EP,9,0.07697345333278752,1600,205.205
AutoMOPSOW,DTLZ4,EP,9,0.059975082405612716,1700,210.236
AutoMOPSOW,DTLZ4,EP,9,0.059975082405612716,1800,225.526
AutoMOPSOW,DTLZ4,EP,9,0.059975082405612716,1900,236.261
AutoMOPSOW,DTLZ4,EP,9,0.04853147140539756,2000,247.51
AutoMOPSOW,DTLZ4,EP,9,0.04383138658822925,2100,260.537
AutoMOPSOW,DTLZ4,EP,9,0.04366216541492664,2200,271.721
AutoMOPSOW,DTLZ4,EP,9,0.04366216541492664,2300,288.798
AutoMOPSOW,DTLZ4,EP,9,0.036672062907703015,2400,302.957
AutoMOPSOW,DTLZ4,EP,9,0.03593976909445352,2500,321.226
AutoMOPSOW,DTLZ4,EP,10,0.8185796092136783,100,8.509
AutoMOPSOW,DTLZ4,EP,10,0.6896005497397798,200,26.024
AutoMOPSOW,DTLZ4,EP,10,0.5631375483959074,300,40.845
AutoMOPSOW,DTLZ4,EP,10,0.4502320869793007,400,57.6
AutoMOPSOW,DTLZ4,EP,10,0.3629320739162098,500,66.973
AutoMOPSOW,DTLZ4,EP,10,0.299451133869684,600,77.907
AutoMOPSOW,DTLZ4,EP,10,0.2764039652432157,700,90.091
AutoMOPSOW,DTLZ4,EP,10,0.22052184334088287,800,104.489
AutoMOPSOW,DTLZ4,EP,10,0.18610671267902593,900,122.898
AutoMOPSOW,DTLZ4,EP,10,0.16475629424852492,1000,140.463
AutoMOPSOW,DTLZ4,EP,10,0.1416844708066951,1100,148.175
AutoMOPSOW,DTLZ4,EP,10,0.11981944156510695,1200,154.387
AutoMOPSOW,DTLZ4,EP,10,0.11981944156510695,1300,167.76
AutoMOPSOW,DTLZ4,EP,10,0.08919081536969718,1400,184.115
AutoMOPSOW,DTLZ4,EP,10,0.07852428927255503,1500,191.709
AutoMOPSOW,DTLZ4,EP,10,0.07785821908953783,1600,205.205
AutoMOPSOW,DTLZ4,EP,10,0.05968095745128665,1700,210.236
AutoMOPSOW,DTLZ4,EP,10,0.05968095745128665,1800,225.526
AutoMOPSOW,DTLZ4,EP,10,0.05968095745128665,1900,236.261
AutoMOPSOW,DTLZ4,EP,10,0.048769281797597305,2000,247.51
AutoMOPSOW,DTLZ4,EP,10,0.043081006393589076,2100,260.537
AutoMOPSOW,DTLZ4,EP,10,0.043081006393589076,2200,271.721
AutoMOPSOW,DTLZ4,EP,10,0.043081006393589076,2300,288.798
AutoMOPSOW,DTLZ4,EP,10,0.036034325901054036,2400,302.957
AutoMOPSOW,DTLZ4,EP,10,0.03557971779003917,2500,321.226
AutoMOPSOW,DTLZ4,GD,1,1.0247298888421197,100,12.922
AutoMOPSOW,DTLZ4,GD,1,0.8433035611569953,200,27.102
AutoMOPSOW,DTLZ4,GD,1,0.6580232051876569,300,44.244
AutoMOPSOW,DTLZ4,GD,1,0.5667016692885588,400,64.24
AutoMOPSOW,DTLZ4,GD,1,0.44583941773919983,500,73.168
AutoMOPSOW,DTLZ4,GD,1,0.3698020009849709,600,85.373
AutoMOPSOW,DTLZ4,GD,1,0.2967106309295553,700,95.788
AutoMOPSOW,DTLZ4,GD,1,0.24396922553524977,800,113.448
AutoMOPSOW,DTLZ4,GD,1,0.19670243011998162,900,127.397
AutoMOPSOW,DTLZ4,GD,1,0.17247420694937998,1000,132.437
AutoMOPSOW,DTLZ4,GD,1,0.14275270371668855,1100,148.015
AutoMOPSOW,DTLZ4,GD,1,0.1032748003547103,1200,161.222
AutoMOPSOW,DTLZ4,GD,1,0.09734440716706572,1300,178.514
AutoMOPSOW,DTLZ4,GD,1,0.07841780883370689,1400,194.099
AutoMOPSOW,DTLZ4,GD,1,0.07187220305231229,1500,201.968
AutoMOPSOW,DTLZ4,GD,1,0.06409452687530204,1600,216.225
AutoMOPSOW,DTLZ4,GD,1,0.05962885323476449,1700,227.842
AutoMOPSOW,DTLZ4,GD,1,0.04498775329532768,1800,246.559
AutoMOPSOW,DTLZ4,GD,1,0.043386664140917276,1900,258.142
AutoMOPSOW,DTLZ4,GD,1,0.033445627510040314,2000,269.025
AutoMOPSOW,DTLZ4,GD,1,0.033445627510040314,2100,279.27
AutoMOPSOW,DTLZ4,GD,1,0.033090197620292056,2200,288.153
AutoMOPSOW,DTLZ4,GD,1,0.019253084446665895,2300,306.954
AutoMOPSOW,DTLZ4,GD,1,0.019253084446665895,2400,318.37
AutoMOPSOW,DTLZ4,GD,1,0.019172466836362128,2500,323.856
AutoMOPSOW,DTLZ4,GD,2,1.068915552536916,100,12.922
AutoMOPSOW,DTLZ4,GD,2,0.8920558671599021,200,27.102
AutoMOPSOW,DTLZ4,GD,2,0.6840409860894655,300,44.244
AutoMOPSOW,DTLZ4,GD,2,0.5957162576271278,400,64.24
AutoMOPSOW,DTLZ4,GD,2,0.4691105610830739,500,73.168
AutoMOPSOW,DTLZ4,GD,2,0.38737932165695743,600,85.373
AutoMOPSOW,DTLZ4,GD,2,0.2980955823534648,700,95.788
AutoMOPSOW,DTLZ4,GD,2,0.25026907165820067,800,113.448
AutoMOPSOW,DTLZ4,GD,2,0.20517798304096171,900,127.397
AutoMOPSOW,DTLZ4,GD,2,0.18223324934407872,1000,132.437
AutoMOPSOW,DTLZ4,GD,2,0.14914912087602922,1100,148.015
AutoMOPSOW,DTLZ4,GD,2,0.10532911924987504,1200,161.222
AutoMOPSOW,DTLZ4,GD,2,0.10532911924987504,1300,178.514
AutoMOPSOW,DTLZ4,GD,2,0.08552118607941543,1400,194.099
AutoMOPSOW,DTLZ4,GD,2,0.07058421651612418,1500,201.968
AutoMOPSOW,DTLZ4,GD,2,0.06701177735100668,1600,216.225
AutoMOPSOW,DTLZ4,GD,2,0.062393609231478846,1700,227.842
AutoMOPSOW,DTLZ4,GD,2,0.046756179337570425,1800,246.559
AutoMOPSOW,DTLZ4,GD,2,0.04556860760426448,1900,258.142
AutoMOPSOW,DTLZ4,GD,2,0.035235261600148504,2000,269.025
AutoMOPSOW,DTLZ4,GD,2,0.035235261600148504,2100,279.27
AutoMOPSOW,DTLZ4,GD,2,0.03403713113458302,2200,288.153
AutoMOPSOW,DTLZ4,GD,2,0.01945471981777966,2300,306.954
AutoMOPSOW,DTLZ4,GD,2,0.019313423449658428,2400,318.37
AutoMOPSOW,DTLZ4,GD,2,0.019313423449658428,2500,323.856
AutoMOPSOW,DTLZ4,GD,3,1.0395555351253443,100,12.922
AutoMOPSOW,DTLZ4,GD,3,0.8107379630965744,200,27.102
AutoMOPSOW,DTLZ4,GD,3,0.6574331088859184,300,44.244
AutoMOPSOW,DTLZ4,GD,3,0.5634495943928751,400,64.24
AutoMOPSOW,DTLZ4,GD,3,0.4300088812088737,500,73.168
AutoMOPSOW,DTLZ4,GD,3,0.38743857271804266,600,85.373
AutoMOPSOW,DTLZ4,GD,3,0.29457634458516724,700,95.788
AutoMOPSOW,DTLZ4,GD,3,0.23892325446024384,800,113.448
AutoMOPSOW,DTLZ4,GD,3,0.19476091048486904,900,127.397
AutoMOPSOW,DTLZ4,GD,3,0.1753043810109567,1000,132.437
AutoMOPSOW,DTLZ4,GD,3,0.14450534955193142,1100,148.015
AutoMOPSOW,DTLZ4,GD,3,0.10036993110409903,1200,161.222
AutoMOPSOW,DTLZ4,GD,3,0.0968960401668927,1300,178.514
AutoMOPSOW,DTLZ4,GD,3,0.08199675353697397,1400,194.099
AutoMOPSOW,DTLZ4,GD,3,0.0692712445245338,1500,201.968
AutoMOPSOW,DTLZ4,GD,3,0.06300341694650274,1600,216.225
AutoMOPSOW,DTLZ4,GD,3,0.059315866409254445,1700,227.842
AutoMOPSOW,DTLZ4,GD,3,0.04382629112366551,1800,246.559
AutoMOPSOW,DTLZ4,GD,3,0.04382629112366551,1900,258.142
AutoMOPSOW,DTLZ4,GD,3,0.03372216459422905,2000,269.025
AutoMOPSOW,DTLZ4,GD,3,0.03372216459422905,2100,279.27
AutoMOPSOW,DTLZ4,GD,3,0.032526668729369296,2200,288.153
AutoMOPSOW,DTLZ4,GD,3,0.018976995264739956,2300,306.954
AutoMOPSOW,DTLZ4,GD,3,0.018976995264739956,2400,318.37
AutoMOPSOW,DTLZ4,GD,3,0.0188456628537061,2500,323.856
AutoMOPSOW,DTLZ4,GD,4,1.032362238412666,100,12.922
AutoMOPSOW,DTLZ4,GD,4,0.8518414228593028,200,27.102
AutoMOPSOW,DTLZ4,GD,4,0.666053055757278,300,44.244
AutoMOPSOW,DTLZ4,GD,4,0.5659016177677486,400,64.24
AutoMOPSOW,DTLZ4,GD,4,0.463682647928314,500,73.168
AutoMOPSOW,DTLZ4,GD,4,0.37508190886228837,600,85.373
AutoMOPSOW,DTLZ4,GD,4,0.3018221719766887,700,95.788
AutoMOPSOW,DTLZ4,GD,4,0.25307940629892806,800,113.448
AutoMOPSOW,DTLZ4,GD,4,0.20234114559808655,900,127.397
AutoMOPSOW,DTLZ4,GD,4,0.17702518956850694,1000,132.437
AutoMOPSOW,DTLZ4,GD,4,0.1462473060367206,1100,148.015
AutoMOPSOW,DTLZ4,GD,4,0.10295200118644399,1200,161.222
AutoMOPSOW,DTLZ4,GD,4,0.1015760590938013,1300,178.514
AutoMOPSOW,DTLZ4,GD,4,0.08109327638187368,1400,194.099
AutoMOPSOW,DTLZ4,GD,4,0.07216161994424602,1500,201.968
AutoMOPSOW,DTLZ4,GD,4,0.06597713138627018,1600,216.225
AutoMOPSOW,DTLZ4,GD,4,0.06081060450396505,1700,227.842
AutoMOPSOW,DTLZ4,GD,4,0.046120673459335695,1800,246.559
AutoMOPSOW,DTLZ4,GD,4,0.043964602028011474,1900,258.142
AutoMOPSOW,DTLZ4,GD,4,0.034662220411584115,2000,269.025
AutoMOPSOW,DTLZ4,GD,4,0.034662220411584115,2100,279.27
AutoMOPSOW,DTLZ4,GD,4,0.03273387698507504,2200,288.153
AutoMOPSOW,DTLZ4,GD,4,0.019793621727488515,2300,306.954
AutoMOPSOW,DTLZ4,GD,4,0.01935316025041293,2400,318.37
AutoMOPSOW,DTLZ4,GD,4,0.01935316025041293,2500,323.856
AutoMOPSOW,DTLZ4,GD,5,1.0315571205916363,100,12.922
AutoMOPSOW,DTLZ4,GD,5,0.8408384169085542,200,27.102
AutoMOPSOW,DTLZ4,GD,5,0.6736306631473464,300,44.244
AutoMOPSOW,DTLZ4,GD,5,0.5686392809172341,400,64.24
AutoMOPSOW,DTLZ4,GD,5,0.4499182678391604,500,73.168
AutoMOPSOW,DTLZ4,GD,5,0.38113676211762665,600,85.373
AutoMOPSOW,DTLZ4,GD,5,0.30320101469350813,700,95.788
AutoMOPSOW,DTLZ4,GD,5,0.24484519851389133,800,113.448
AutoMOPSOW,DTLZ4,GD,5,0.2037715971394705,900,127.397
AutoMOPSOW,DTLZ4,GD,5,0.17696682313667395,1000,132.437
AutoMOPSOW,DTLZ4,GD,5,0.15049928865868734,1100,148.015
AutoMOPSOW,DTLZ4,GD,5,0.10832944966825733,1200,161.222
AutoMOPSOW,DTLZ4,GD,5,0.10329840360319109,1300,178.514
AutoMOPSOW,DTLZ4,GD,5,0.08413425640274036,1400,194.099
AutoMOPSOW,DTLZ4,GD,5,0.0724077569823857,1500,201.968
AutoMOPSOW,DTLZ4,GD,5,0.06594526274004038,1600,216.225
AutoMOPSOW,DTLZ4,GD,5,0.05903529375852178,1700,227.842
AutoMOPSOW,DTLZ4,GD,5,0.04438316502530754,1800,246.559
AutoMOPSOW,DTLZ4,GD,5,0.04438316502530754,1900,258.142
AutoMOPSOW,DTLZ4,GD,5,0.035381870334480155,2000,269.025
AutoMOPSOW,DTLZ4,GD,5,0.03488430453597916,2100,279.27
AutoMOPSOW,DTLZ4,GD,5,0.03280853778043987,2200,288.153
AutoMOPSOW,DTLZ4,GD,5,0.019027049252163662,2300,306.954
AutoMOPSOW,DTLZ4,GD,5,0.019027049252163662,2400,318.37
AutoMOPSOW,DTLZ4,GD,5,0.019027049252163662,2500,323.856
AutoMOPSOW,DTLZ4,GD,6,1.047390036030503,100,12.922
AutoMOPSOW,DTLZ4,GD,6,0.8598888789638947,200,27.102
AutoMOPSOW,DTLZ4,GD,6,0.6879097577732907,300,44.244
AutoMOPSOW,DTLZ4,GD,6,0.5880957285860385,400,64.24
AutoMOPSOW,DTLZ4,GD,6,0.4788466947497268,500,73.168
AutoMOPSOW,DTLZ4,GD,6,0.38227680250198154,600,85.373
AutoMOPSOW,DTLZ4,GD,6,0.3106132787137651,700,95.788
AutoMOPSOW,DTLZ4,GD,6,0.255168501885906,800,113.448
AutoMOPSOW,DTLZ4,GD,6,0.20761435689985827,900,127.397
AutoMOPSOW,DTLZ4,GD,6,0.185487956851738,1000,132.437
AutoMOPSOW,DTLZ4,GD,6,0.1470229735410118,1100,148.015
AutoMOPSOW,DTLZ4,GD,6,0.11008062448163632,1200,161.222
AutoMOPSOW,DTLZ4,GD,6,0.10171572174593124,1300,178.514
AutoMOPSOW,DTLZ4,GD,6,0.08321164715626013,1400,194.099
AutoMOPSOW,DTLZ4,GD,6,0.07289896345178318,1500,201.968
AutoMOPSOW,DTLZ4,GD,6,0.06722159775249467,1600,216.225
AutoMOPSOW,DTLZ4,GD,6,0.06273273494675845,1700,227.842
AutoMOPSOW,DTLZ4,GD,6,0.046454401347538664,1800,246.559
AutoMOPSOW,DTLZ4,GD,6,0.046322047244331636,1900,258.142
AutoMOPSOW,DTLZ4,GD,6,0.03490835308045277,2000,269.025
AutoMOPSOW,DTLZ4,GD,6,0.03490835308045277,2100,279.27
AutoMOPSOW,DTLZ4,GD,6,0.034004810327102494,2200,288.153
AutoMOPSOW,DTLZ4,GD,6,0.020439735593553412,2300,306.954
AutoMOPSOW,DTLZ4,GD,6,0.020135603058385403,2400,318.37
AutoMOPSOW,DTLZ4,GD,6,0.020135603058385403,2500,323.856
AutoMOPSOW,DTLZ4,GD,7,1.0649204822862741,100,12.922
AutoMOPSOW,DTLZ4,GD,7,0.8789355537342818,200,27.102
AutoMOPSOW,DTLZ4,GD,7,0.6976919902925393,300,44.244
AutoMOPSOW,DTLZ4,GD,7,0.6165230010572798,400,64.24
AutoMOPSOW,DTLZ4,GD,7,0.48968980204316553,500,73.168
AutoMOPSOW,DTLZ4,GD,7,0.40790087042566064,600,85.373
AutoMOPSOW,DTLZ4,GD,7,0.3213043073071097,700,95.788
AutoMOPSOW,DTLZ4,GD,7,0.261781231157,800,113.448
AutoMOPSOW,DTLZ4,GD,7,0.2119317766003082,900,127.397
AutoMOPSOW,DTLZ4,GD,7,0.18959248715501478,1000,132.437
AutoMOPSOW,DTLZ4,GD,7,0.1519150613748689,1100,148.015
AutoMOPSOW,DTLZ4,GD,7,0.10786233427741883,1200,161.222
AutoMOPSOW,DTLZ4,GD,7,0.10583744669374187,1300,178.514
AutoMOPSOW,DTLZ4,GD,7,0.0891359907063842,1400,194.099
AutoMOPSOW,DTLZ4,GD,7,0.07472074293040926,1500,201.968
AutoMOPSOW,DTLZ4,GD,7,0.06923809735367428,1600,216.225
AutoMOPSOW,DTLZ4,GD,7,0.06421398101966254,1700,227.842
AutoMOPSOW,DTLZ4,GD,7,0.04804600458424786,1800,246.559
AutoMOPSOW,DTLZ4,GD,7,0.04804600458424786,1900,258.142
AutoMOPSOW,DTLZ4,GD,7,0.035982405018925044,2000,269.025
AutoMOPSOW,DTLZ4,GD,7,0.035982405018925044,2100,279.27
AutoMOPSOW,DTLZ4,GD,7,0.03498277565983192,2200,288.153
AutoMOPSOW,DTLZ4,GD,7,0.0206897754916911,2300,306.954
AutoMOPSOW,DTLZ4,GD,7,0.0206897754916911,2400,318.37
AutoMOPSOW,DTLZ4,GD,7,0.0206897754916911,2500,323.856
AutoMOPSOW,DTLZ4,GD,8,1.0507398715607188,100,12.922
AutoMOPSOW,DTLZ4,GD,8,0.855285074755829,200,27.102
AutoMOPSOW,DTLZ4,GD,8,0.6854816363188739,300,44.244
AutoMOPSOW,DTLZ4,GD,8,0.5703022084147932,400,64.24
AutoMOPSOW,DTLZ4,GD,8,0.4610363964596416,500,73.168
AutoMOPSOW,DTLZ4,GD,8,0.38762002852263056,600,85.373
AutoMOPSOW,DTLZ4,GD,8,0.30175031769451216,700,95.788
AutoMOPSOW,DTLZ4,GD,8,0.2488359561023723,800,113.448
AutoMOPSOW,DTLZ4,GD,8,0.208254522981615,900,127.397
AutoMOPSOW,DTLZ4,GD,8,0.17993607760792826,1000,132.437
AutoMOPSOW,DTLZ4,GD,8,0.14741262977064767,1100,148.015
AutoMOPSOW,DTLZ4,GD,8,0.10710512795937342,1200,161.222
AutoMOPSOW,DTLZ4,GD,8,0.10084537668547516,1300,178.514
AutoMOPSOW,DTLZ4,GD,8,0.08068279786355169,1400,194.099
AutoMOPSOW,DTLZ4,GD,8,0.07096011834455568,1500,201.968
AutoMOPSOW,DTLZ4,GD,8,0.06753206146586051,1600,216.225
AutoMOPSOW,DTLZ4,GD,8,0.06147497591467207,1700,227.842
AutoMOPSOW,DTLZ4,GD,8,0.0452930182470429,1800,246.559
AutoMOPSOW,DTLZ4,GD,8,0.0452930182470429,1900,258.142
AutoMOPSOW,DTLZ4,GD,8,0.034967462548788,2000,269.025
AutoMOPSOW,DTLZ4,GD,8,0.03476396333285572,2100,279.27
AutoMOPSOW,DTLZ4,GD,8,0.03367757700415058,2200,288.153
AutoMOPSOW,DTLZ4,GD,8,0.01953101901954825,2300,306.954
AutoMOPSOW,DTLZ4,GD,8,0.01953101901954825,2400,318.37
AutoMOPSOW,DTLZ4,GD,8,0.019409491301708836,2500,323.856
AutoMOPSOW,DTLZ4,GD,9,0.9916208022612525,100,12.922
AutoMOPSOW,DTLZ4,GD,9,0.8199640617769299,200,27.102
AutoMOPSOW,DTLZ4,GD,9,0.6516483904245294,300,44.244
AutoMOPSOW,DTLZ4,GD,9,0.5540055345989884,400,64.24
AutoMOPSOW,DTLZ4,GD,9,0.44280331269253753,500,73.168
AutoMOPSOW,DTLZ4,GD,9,0.3700641966453146,600,85.373
AutoMOPSOW,DTLZ4,GD,9,0.28881665625345215,700,95.788
AutoMOPSOW,DTLZ4,GD,9,0.23225431981657788,800,113.448
AutoMOPSOW,DTLZ4,GD,9,0.1992109050435805,900,127.397
AutoMOPSOW,DTLZ4,GD,9,0.17441955797272535,1000,132.437
AutoMOPSOW,DTLZ4,GD,9,0.1405921003213931,1100,148.015
AutoMOPSOW,DTLZ4,GD,9,0.10266606386502382,1200,161.222
AutoMOPSOW,DTLZ4,GD,9,0.09948259793047212,1300,178.514
AutoMOPSOW,DTLZ4,GD,9,0.08017874654189983,1400,194.099
AutoMOPSOW,DTLZ4,GD,9,0.07197018201783074,1500,201.968
AutoMOPSOW,DTLZ4,GD,9,0.06587288586667202,1600,216.225
AutoMOPSOW,DTLZ4,GD,9,0.058987958412066194,1700,227.842
AutoMOPSOW,DTLZ4,GD,9,0.04376785828149956,1800,246.559
AutoMOPSOW,DTLZ4,GD,9,0.043037049756683585,1900,258.142
AutoMOPSOW,DTLZ4,GD,9,0.034579386759465286,2000,269.025
AutoMOPSOW,DTLZ4,GD,9,0.034068069150046336,2100,279.27
AutoMOPSOW,DTLZ4,GD,9,0.03277404900949791,2200,288.153
AutoMOPSOW,DTLZ4,GD,9,0.018485080299505602,2300,306.954
AutoMOPSOW,DTLZ4,GD,9,0.018485080299505602,2400,318.37
AutoMOPSOW,DTLZ4,GD,9,0.018485080299505602,2500,323.856
AutoMOPSOW,DTLZ4,GD,10,1.0553879630596368,100,12.922
AutoMOPSOW,DTLZ4,GD,10,0.8545510658265882,200,27.102
AutoMOPSOW,DTLZ4,GD,10,0.6788459301911978,300,44.244
AutoMOPSOW,DTLZ4,GD,10,0.5863221166485856,400,64.24
AutoMOPSOW,DTLZ4,GD,10,0.4568141689968385,500,73.168
AutoMOPSOW,DTLZ4,GD,10,0.3920625883474615,600,85.373
AutoMOPSOW,DTLZ4,GD,10,0.3050486096350455,700,95.788
AutoMOPSOW,DTLZ4,GD,10,0.25189810299452403,800,113.448
AutoMOPSOW,DTLZ4,GD,10,0.20404760938227554,900,127.397
AutoMOPSOW,DTLZ4,GD,10,0.18179587463817337,1000,132.437
AutoMOPSOW,DTLZ4,GD,10,0.14738484052465842,1100,148.015
AutoMOPSOW,DTLZ4,GD,10,0.10500075966686268,1200,161.222
AutoMOPSOW,DTLZ4,GD,10,0.10500075966686268,1300,178.514
AutoMOPSOW,DTLZ4,GD,10,0.08499125520517227,1400,194.099
AutoMOPSOW,DTLZ4,GD,10,0.07319877627542944,1500,201.968
AutoMOPSOW,DTLZ4,GD,10,0.06784009058139098,1600,216.225
AutoMOPSOW,DTLZ4,GD,10,0.0621299576048696,1700,227.842
AutoMOPSOW,DTLZ4,GD,10,0.04581823402440484,1800,246.559
AutoMOPSOW,DTLZ4,GD,10,0.04581823402440484,1900,258.142
AutoMOPSOW,DTLZ4,GD,10,0.034934786515042886,2000,269.025
AutoMOPSOW,DTLZ4,GD,10,0.034934786515042886,2100,279.27
AutoMOPSOW,DTLZ4,GD,10,0.03378555592466833,2200,288.153
AutoMOPSOW,DTLZ4,GD,10,0.020153836096593273,2300,306.954
AutoMOPSOW,DTLZ4,GD,10,0.020153836096593273,2400,318.37
AutoMOPSOW,DTLZ4,GD,10,0.020062405362308484,2500,323.856
AutoMOPSOW,DTLZ4,HV,1,1.0009252460128604,100,8.156
AutoMOPSOW,DTLZ4,HV,1,0.806449401261984,200,14.452
